zid,pid,tid,vote,weight_x_32767,created
34,50,6,0,0,1729262796886
34,50,5,-1,0,1729262807480
28,38,4,1,0,1729262857574
28,40,8,-1,0,1729262998897
26,30,2,1,0,1729263008883
34,51,11,0,0,1729263215591
29,37,6,0,0,1729263430276
26,31,4,-1,0,1729263597280
34,54,6,0,0,1729263739436
26,32,1,0,0,1729263886674
30,65,0,1,0,1729263997497
30,65,2,-1,0,1729264007106
28,41,17,-1,0,1729264129276
30,67,3,1,0,1729264301301
29,41,0,1,0,1729264422587
28,42,1,-1,0,1729264569924
28,43,16,-1,0,1729264953378
28,43,4,-1,0,1729265144723
34,56,0,-1,0,1729265339275
29,42,10,1,0,1729265491774
26,34,7,-1,0,1729265625273
30,73,1,-1,0,1729265630691
26,34,3,1,0,1729265648499
30,74,1,-1,0,1729265704874
26,36,3,-1,0,1729265710928
26,36,0,-1,0,1729265715433
26,36,2,-1,0,1729265719606
34,58,6,0,0,1729265803089
28,7,4,0,0,1728978607878
28,7,6,0,0,1728978608476
28,8,0,-1,0,1728978611297
28,8,6,0,0,1728978613373
28,8,10,0,0,1728978613880
28,8,16,0,0,1728978615179
29,1,6,0,0,1728979057373
29,3,0,-1,0,1728979060678
29,3,6,0,0,1728979061309
29,3,10,1,0,1728979061475
29,4,3,0,0,1728979062409
29,4,5,0,0,1728979062492
29,8,5,0,0,1728979069393
29,8,7,0,0,1728979069458
29,9,2,0,0,1728979070510
29,9,4,0,0,1728979070608
30,3,3,1,0,1728979660874
30,4,4,-1,0,1728979662221
30,5,1,0,0,1728979663021
30,8,0,0,0,1728979667693
34,2,2,1,0,1728996260975
34,2,4,0,0,1728996261174
34,3,4,0,0,1728996262639
34,3,6,0,0,1728996262771
34,3,8,-1,0,1728996262840
34,4,2,-1,0,1728996263708
34,4,4,-1,0,1728996263864
34,4,6,0,0,1728996263940
34,5,2,1,0,1728996265324
34,11,4,-1,0,1729006540374
28,10,0,-1,0,1729006785696
29,10,4,-1,0,1729006900882
34,12,8,-1,0,1729007295584
34,13,3,1,0,1729041883400
34,15,7,-1,0,1729070287502
30,12,2,-1,0,1729070971497
31,11,1,1,0,1729071354642
34,18,0,-1,0,1729071573475
28,11,12,1,0,1729071851173
26,13,3,-1,0,1729072023488
28,12,0,-1,0,1729072158350
28,13,1,0,0,1729072174676
29,13,5,-1,0,1729072338409
28,14,2,1,0,1729072701184
34,21,0,0,0,1729073313977
34,22,1,-1,0,1729073600394
30,16,4,0,0,1729073733175
34,23,6,1,0,1729075306673
31,15,1,-1,0,1729075464991
28,17,5,0,0,1729075591098
26,15,3,1,0,1729077363984
28,18,1,0,0,1729078272686
34,26,10,-1,0,1729079952579
34,27,0,-1,0,1729081720191
31,16,0,0,0,1729081961085
26,17,2,-1,0,1729082866985
34,12,2,1,0,1729084759774
28,20,17,-1,0,1729088588294
29,18,1,1,0,1729096386987
26,18,0,-1,0,1729096943603
29,19,1,1,0,1729116219682
29,20,4,-1,0,1729123342501
34,31,6,0,0,1729133981765
34,32,3,1,0,1729152593174
26,20,5,-1,0,1729157841089
28,21,1,1,0,1729158004773
26,21,2,1,0,1729182537284
26,21,5,-1,0,1729182542775
31,19,4,-1,0,1729209154295
28,22,0,-1,0,1729209275017
34,36,0,-1,0,1729221449689
28,23,6,-1,0,1729243615585
29,23,7,0,0,1729243783751
30,23,2,-1,0,1729248547609
30,25,3,-1,0,1729257825083
34,38,10,-1,0,1729258026601
30,29,0,1,0,1729258132378
28,24,11,1,0,1729258255188
29,25,9,0,0,1729258271172
29,25,8,1,0,1729258277486
31,23,0,-1,0,1729258407179
34,41,3,-1,0,1729258417291
28,28,3,-1,0,1729258549566
26,23,4,-1,0,1729258561988
34,42,6,-1,0,1729258668724
28,29,3,-1,0,1729258945229
30,33,4,0,0,1729258959204
34,43,2,0,0,1729259163174
34,43,5,0,0,1729259174081
30,37,3,-1,0,1729259706178
34,44,4,-1,0,1729259730977
29,26,5,-1,0,1729259867945
29,26,10,1,0,1729259884407
28,31,4,-1,0,1729260047191
28,31,8,-1,0,1729260051175
29,27,7,-1,0,1729260054846
30,41,1,-1,0,1729260063097
30,41,3,-1,0,1729260082603
30,42,1,-1,0,1729260188454
28,32,7,0,0,1729260379763
31,27,6,0,0,1729260499076
29,30,4,-1,0,1729260696729
30,45,4,-1,0,1729261173197
30,47,5,0,0,1729261408474
31,28,2,1,0,1729262197608
31,28,7,-1,0,1729262331980
31,28,5,1,0,1729262352774
30,51,6,-1,0,1729262364333
31,28,7,-1,0,1729262371479
30,51,5,0,0,1729262385574
30,52,3,-1,0,1729262507082
30,54,3,1,0,1729262659788
30,54,5,1,0,1729262685874
28,35,6,1,0,1729262697549
34,48,3,1,0,1729262722828
28,35,3,0,0,1729262727810
30,56,5,1,0,1729262733375
30,55,2,0,0,1729262747595
28,36,2,1,0,1729262755680
31,31,1,1,0,1729262790073
31,32,4,-1,0,1729262801391
31,32,1,-1,0,1729262805813
31,31,3,-1,0,1729262861185
30,57,5,1,0,1729262862581
28,36,0,1,0,1729262880794
30,57,1,1,0,1729262883176
28,39,5,1,0,1729263022680
34,51,6,-1,0,1729263222082
30,59,0,0,0,1729263469600
30,60,6,-1,0,1729263494516
26,31,0,0,0,1729263608581
34,54,7,-1,0,1729263753274
26,32,4,-1,0,1729263888840
30,65,4,0,0,1729264002077
28,41,3,-1,0,1729264019181
28,41,0,1,0,1729264134961
34,55,4,-1,0,1729264302678
30,67,1,0,0,1729264320482
29,41,6,-1,0,1729264447413
28,42,11,1,0,1729264572393
28,43,10,1,0,1729264979277
28,43,11,1,0,1729264991173
30,70,1,-1,0,1729265208891
34,56,8,-1,0,1729265343674
30,71,3,1,0,1729265493752
26,35,1,0,0,1729265627504
26,35,7,-1,0,1729265645078
28,7,13,0,0,1728978609793
28,8,1,-1,0,1728978611484
28,8,7,0,0,1728978613476
29,1,7,0,0,1728979057577
29,6,0,0,0,1728979065082
29,6,6,0,0,1728979065972
30,5,4,0,0,1728979663204
30,5,6,-1,0,1728979663306
30,6,3,-1,0,1728979664974
34,2,3,0,0,1728996261079
34,2,11,1,0,1728996261746
34,3,1,0,0,1728996262427
34,5,9,0,0,1728996265624
34,11,5,-1,0,1729006548581
28,10,1,-1,0,1729006788180
29,10,5,-1,0,1729006904180
34,12,9,1,0,1729007300186
34,13,4,-1,0,1729041890685
34,13,5,-1,0,1729041904773
34,15,11,1,0,1729070290835
34,16,0,-1,0,1729070973988
30,12,4,0,0,1729070998673
31,11,3,-1,0,1729071357596
34,18,0,-1,0,1729071575081
28,11,1,1,0,1729071863712
26,13,4,-1,0,1729072032465
26,13,7,-1,0,1729072043903
26,13,0,-1,0,1729072051675
28,12,10,0,0,1729072164774
28,12,0,-1,0,1729072170274
29,13,3,-1,0,1729072347657
29,14,4,-1,0,1729072721802
34,21,1,0,0,1729073325585
28,15,11,0,0,1729073605596
30,16,5,0,0,1729073735734
34,23,7,0,0,1729075317636
29,15,0,1,0,1729075467705
31,15,5,-1,0,1729075481474
28,17,6,-1,0,1729075595274
28,17,9,-1,0,1729075612488
28,17,17,-1,0,1729075640935
26,15,3,1,0,1729077367390
28,18,2,1,0,1729078277089
34,26,11,-1,0,1729079957718
34,27,1,-1,0,1729081749225
31,16,1,-1,0,1729081962676
26,17,3,1,0,1729082869353
34,12,3,-1,0,1729084762379
34,27,0,1,0,1729091217179
29,18,2,0,0,1729096392209
26,18,1,-1,0,1729096944980
26,18,3,-1,0,1729096946884
29,19,2,1,0,1729116231199
29,20,5,-1,0,1729123346953
34,31,1,1,0,1729133984680
34,32,6,1,0,1729152606591
26,20,3,1,0,1729157843734
26,20,6,-1,0,1729157855287
28,21,2,1,0,1729158017742
26,22,0,-1,0,1729208909493
26,22,5,-1,0,1729208929607
31,19,7,-1,0,1729209162077
28,22,1,0,0,1729209278273
26,19,7,-1,0,1729243487380
26,19,0,0,0,1729243503985
28,23,7,-1,0,1729243619882
29,23,10,1,0,1729243786972
30,23,5,1,0,1729248581495
30,25,1,-1,0,1729257832586
30,25,4,0,0,1729257844939
30,28,4,-1,0,1729258031879
30,29,3,0,0,1729258137427
30,29,5,-1,0,1729258147585
30,30,1,-1,0,1729258261886
30,30,3,0,0,1729258269187
31,23,5,-1,0,1729258413327
30,31,3,-1,0,1729258436318
34,41,8,-1,0,1729258444476
31,23,4,1,0,1729258452888
26,23,2,-1,0,1729258563414
28,28,17,1,0,1729258576773
34,42,8,-1,0,1729258675076
28,29,8,-1,0,1729258948173
34,43,0,-1,0,1729259167814
30,37,1,-1,0,1729259719596
29,26,0,-1,0,1729259870684
30,40,3,-1,0,1729260102374
30,42,5,1,0,1729260195476
28,32,3,-1,0,1729260387513
31,27,3,-1,0,1729260501297
31,27,1,0,0,1729260512474
34,46,4,0,0,1729260701651
29,31,1,0,0,1729261174521
30,47,4,0,0,1729261413998
31,28,7,-1,0,1729262217673
31,28,1,-1,0,1729262230924
30,50,4,-1,0,1729262338409
31,28,4,-1,0,1729262344678
31,28,3,1,0,1729262364077
29,33,10,1,0,1729262377592
31,28,4,-1,0,1729262386872
30,51,3,-1,0,1729262408096
29,34,3,1,0,1729262520675
34,48,7,-1,0,1729262663676
29,35,7,-1,0,1729262682182
34,49,2,1,0,1729262698677
30,55,3,-1,0,1729262717770
30,55,5,0,0,1729262743981
34,49,8,-1,0,1729262747788
34,50,9,1,0,1729262755877
34,50,10,-1,0,1729262765216
28,36,6,-1,0,1729262776265
30,57,3,-1,0,1729262869772
28,39,15,1,0,1729262909588
26,29,4,0,0,1729262923579
26,29,1,-1,0,1729262934372
28,39,16,-1,0,1729263033596
34,52,5,-1,0,1729263227425
30,59,1,0,0,1729263471096
30,59,0,0,0,1729263482474
30,60,2,-1,0,1729263490593
26,31,1,0,0,1729263610274
30,63,1,-1,0,1729263766298
29,39,1,0,0,1729263787490
26,32,0,-1,0,1729263894391
29,40,10,1,0,1729264006817
28,41,1,1,0,1729264153492
30,67,5,0,0,1729264307272
29,41,5,-1,0,1729264450474
31,34,3,1,0,1729264593575
28,43,17,0,0,1729265002494
30,70,4,-1,0,1729265212097
34,56,2,-1,0,1729265350490
29,42,3,1,0,1729265548496
26,35,5,-1,0,1729265630942
26,35,4,-1,0,1729265649950
28,8,17,0,0,1728978615378
28,9,3,0,0,1728978617287
28,9,9,0,0,1728978618677
29,2,0,0,0,1728979058540
29,2,4,0,0,1728979059174
29,4,2,0,0,1728979062347
29,5,7,0,0,1728979063859
29,6,10,1,0,1728979066574
29,7,3,0,0,1728979067774
29,7,5,0,0,1728979067842
29,7,9,-1,0,1728979067976
29,8,0,0,0,1728979068692
29,8,8,1,0,1728979069494
29,8,10,-1,0,1728979069626
30,7,0,-1,0,1728979666278
30,7,4,0,0,1728979666874
30,8,1,0,0,1728979667807
30,8,5,0,0,1728979668322
30,9,2,0,0,1728979669456
34,3,0,-1,0,1728996262383
34,3,2,-1,0,1728996262493
34,6,0,-1,0,1728996266526
34,11,6,1,0,1729006566422
28,10,2,0,0,1729006790085
28,10,4,-1,0,1729006801174
29,10,6,-1,0,1729006910537
34,12,10,-1,0,1729007310175
34,13,6,-1,0,1729041908974
34,15,0,-1,0,1729070292775
34,16,3,-1,0,1729070977074
31,11,7,-1,0,1729071376874
34,18,0,-1,0,1729071576272
28,11,1,1,0,1729071864592
34,20,8,-1,0,1729072037087
26,13,2,-1,0,1729072049474
28,12,8,0,0,1729072166186
28,13,0,-1,0,1729072170983
29,13,7,-1,0,1729072349776
29,14,5,-1,0,1729072727404
34,21,2,1,0,1729073341691
28,15,12,-1,0,1729073612780
28,16,0,0,0,1729073801395
34,23,8,-1,0,1729075319174
31,15,2,1,0,1729075471573
29,15,5,1,0,1729075598974
26,15,2,1,0,1729077369881
28,18,3,-1,0,1729078279536
28,19,0,-1,0,1729081479294
34,27,2,0,0,1729081778374
31,16,2,0,0,1729081968475
31,16,4,-1,0,1729081978774
26,17,4,-1,0,1729082873102
34,12,4,-1,0,1729084768888
34,27,1,1,0,1729091221674
29,18,3,-1,0,1729096407712
29,18,7,-1,0,1729096420073
26,18,2,-1,0,1729096945891
26,18,6,-1,0,1729096959677
29,19,3,1,0,1729116241973
29,20,6,0,0,1729123366775
34,31,3,0,0,1729133988875
34,32,8,-1,0,1729152609078
26,20,7,-1,0,1729157847009
28,21,13,1,0,1729158024624
26,22,7,-1,0,1729208914172
31,19,3,0,0,1729209164203
29,22,7,-1,0,1729210695381
26,19,2,-1,0,1729243492388
26,19,3,-1,0,1729243507563
28,23,9,-1,0,1729243622195
28,23,4,-1,0,1729243629697
29,23,4,-1,0,1729243791373
30,23,1,1,0,1729248624881
30,25,6,-1,0,1729257837279
30,25,0,0,0,1729257857173
34,38,7,-1,0,1729258034090
29,24,5,-1,0,1729258043963
34,40,11,1,0,1729258068971
30,29,4,-1,0,1729258150656
29,25,6,-1,0,1729258262274
28,24,6,-1,0,1729258287504
28,27,11,-1,0,1729258415002
26,23,6,-1,0,1729258567973
34,42,1,-1,0,1729258680774
28,29,7,0,0,1729258953946
34,43,11,-1,0,1729259171273
34,44,9,1,0,1729259722782
34,44,10,-1,0,1729259739083
29,26,4,-1,0,1729259879693
30,40,4,-1,0,1729260111795
34,45,5,1,0,1729260212474
28,32,11,0,0,1729260393292
31,27,4,-1,0,1729260507937
31,27,5,-1,0,1729260517873
34,46,9,0,0,1729260706176
29,30,7,-1,0,1729260717250
29,31,8,-1,0,1729261192418
30,47,1,-1,0,1729261421107
31,28,0,1,0,1729262219651
29,33,0,1,0,1729262339286
30,51,0,1,0,1729262366779
34,47,10,0,0,1729262521673
30,56,3,1,0,1729262774940
29,36,3,0,0,1729262781424
30,56,4,-1,0,1729262795080
30,56,0,-1,0,1729262797903
28,36,5,0,0,1729262876192
34,51,1,-1,0,1729263090498
34,52,7,1,0,1729263260977
30,59,1,-1,0,1729263480274
30,60,0,0,0,1729263503795
26,31,7,-1,0,1729263613771
30,63,4,-1,0,1729263772843
29,39,8,-1,0,1729263798034
26,32,5,-1,0,1729263898118
29,40,9,-1,0,1729264017477
28,41,14,1,0,1729264158532
26,33,1,1,0,1729264185373
26,33,6,-1,0,1729264189173
26,33,2,1,0,1729264196183
34,55,11,0,0,1729264312513
28,42,0,-1,0,1729264490707
31,34,5,-1,0,1729264604492
28,43,1,-1,0,1729265008890
30,70,2,0,0,1729265214190
34,56,11,0,0,1729265364545
30,72,0,-1,0,1729265557290
30,72,5,-1,0,1729265567175
26,35,6,-1,0,1729265635674
26,35,2,0,0,1729265647747
34,57,3,-1,0,1729265705960
34,57,11,0,0,1729265716610
26,36,4,-1,0,1729265721427
34,57,7,-1,0,1729265727262
29,45,6,-1,0,1729265810778
29,45,1,1,0,1729265815983
29,46,8,-1,0,1729265838660
29,45,10,1,0,1729265899007
30,73,2,-1,0,1729265984675
29,43,5,1,0,1729266012891
28,45,16,-1,0,1729266063279
28,45,17,-1,0,1729266104286
28,45,7,1,0,1729266134198
31,36,4,-1,0,1729266197500
31,36,1,0,0,1729266232171
30,75,3,1,0,1729266426417
30,75,2,-1,0,1729266472607
26,37,4,-1,0,1729266567395
30,76,1,1,0,1729266674005
30,77,1,-1,0,1729266739681
29,47,6,-1,0,1729266762780
30,77,5,1,0,1729266778880
29,47,5,-1,0,1729266803450
28,9,0,-1,0,1728978616187
28,9,4,0,0,1728978617575
29,2,5,-1,0,1728979059273
29,3,8,0,0,1728979061379
29,5,0,-1,0,1728979063473
29,5,6,0,0,1728979063826
29,8,1,0,0,1728979068897
31,0,0,0,0,1728980431577
31,0,1,0,0,1728980432186
31,0,2,0,0,1728980433277
31,0,5,0,0,1728980435702
31,0,7,0,0,1728980436594
34,3,5,0,0,1728996262708
34,3,7,-1,0,1728996262808
34,6,11,1,0,1728996267489
34,7,3,1,0,1728996268574
34,7,11,1,0,1728996269674
34,8,3,1,0,1728996271595
34,9,1,0,0,1728996274085
34,9,11,-1,0,1728996275574
34,11,7,0,0,1729006581205
28,10,3,-1,0,1729006797890
29,10,7,-1,0,1729006915649
34,12,11,1,0,1729007314971
34,13,7,-1,0,1729041915675
34,15,7,-1,0,1729070294079
34,15,6,-1,0,1729070306630
30,12,1,0,0,1729070984299
31,11,5,-1,0,1729071379804
34,18,2,-1,0,1729071586176
34,19,2,-1,0,1729071882991
34,20,5,-1,0,1729072043492
26,13,2,-1,0,1729072056316
26,13,0,-1,0,1729072058475
28,13,16,-1,0,1729072167397
31,14,4,0,0,1729072372905
28,14,12,-1,0,1729072754920
34,21,3,0,0,1729073367797
34,22,2,-1,0,1729073617371
28,16,1,0,0,1729073804186
34,23,9,0,0,1729075323174
31,15,4,-1,0,1729075477073
28,17,8,0,0,1729075607498
26,15,0,1,0,1729077371599
26,15,7,-1,0,1729077377383
28,18,4,-1,0,1729078282774
28,19,1,-1,0,1729081489494
34,27,3,-1,0,1729081787274
31,16,3,0,0,1729081975076
26,17,5,-1,0,1729082884374
34,12,5,-1,0,1729084785776
34,27,2,1,0,1729091316775
29,18,4,-1,0,1729096410086
26,18,4,1,0,1729096954473
29,19,4,-1,0,1729116249380
29,20,7,-1,0,1729123375486
34,31,9,1,0,1729133999900
34,32,4,-1,0,1729152614174
26,20,4,-1,0,1729157848876
28,21,10,1,0,1729158036886
26,22,1,-1,0,1729208919491
31,19,5,0,0,1729209167430
29,22,3,1,0,1729210700578
26,19,1,-1,0,1729243493352
28,23,16,-1,0,1729243631878
29,23,2,1,0,1729243795454
30,24,3,1,0,1729249378180
30,25,2,-1,0,1729257838674
30,28,0,1,0,1729258038365
30,28,2,0,0,1729258053233
30,28,1,-1,0,1729258057176
30,29,2,-1,0,1729258154902
28,24,8,0,0,1729258262790
28,24,16,-1,0,1729258290475
28,27,14,-1,0,1729258421091
30,31,2,1,0,1729258441782
28,28,11,0,0,1729258571297
34,42,7,-1,0,1729258690194
28,29,0,-1,0,1729258957974
28,29,10,-1,0,1729258977876
30,33,0,0,0,1729258987785
34,43,4,0,0,1729259175793
30,37,6,-1,0,1729259727577
28,30,3,-1,0,1729259899002
30,40,1,-1,0,1729260124874
34,45,8,1,0,1729260216574
28,32,6,0,0,1729260399281
31,27,0,1,0,1729260510373
29,30,2,0,0,1729260710433
29,31,6,-1,0,1729261205767
29,32,1,1,0,1729261445497
31,28,4,-1,0,1729262221597
31,29,1,-1,0,1729262236485
31,28,2,1,0,1729262347379
29,33,5,-1,0,1729262361679
34,47,8,0,0,1729262532876
30,56,2,0,0,1729262787409
29,36,4,-1,0,1729262795683
28,36,10,0,0,1729262800343
28,36,1,1,0,1729262803582
30,57,4,1,0,1729262880180
28,40,16,-1,0,1729262882890
28,39,8,-1,0,1729262897701
26,29,3,-1,0,1729262912285
28,39,10,1,0,1729262926274
28,39,7,1,0,1729262931678
28,40,2,1,0,1729262938698
34,51,4,-1,0,1729263117820
34,52,10,0,0,1729263270999
30,60,3,-1,0,1729263481677
30,60,4,-1,0,1729263488078
30,60,1,-1,0,1729263497312
26,31,5,-1,0,1729263617481
26,31,6,0,0,1729263621875
30,63,2,-1,0,1729263776680
26,32,3,-1,0,1729263905912
29,40,2,0,0,1729264030297
28,41,7,0,0,1729264169272
30,67,2,1,0,1729264313953
28,42,3,-1,0,1729264509384
31,34,2,1,0,1729264610608
28,43,8,0,0,1729265014978
30,70,6,-1,0,1729265217377
34,56,3,1,0,1729265371406
30,72,1,-1,0,1729265558919
26,34,6,-1,0,1729265638775
34,57,2,-1,0,1729265730579
29,42,1,1,0,1729265869170
29,46,10,1,0,1729265905026
28,44,14,0,0,1729265915974
26,36,2,0,0,1729265922986
28,44,5,-1,0,1729265924765
26,36,5,-1,0,1729265952098
28,44,15,-1,0,1729265954674
28,44,2,1,0,1729265957810
30,73,1,-1,0,1729265993076
31,35,1,-1,0,1729265999807
31,35,5,0,0,1729266017984
28,45,9,-1,0,1729266067498
29,43,3,-1,0,1729266105499
28,45,14,-1,0,1729266140974
28,46,13,-1,0,1729266197835
28,46,10,0,0,1729266237073
30,75,5,1,0,1729266442174
26,37,3,0,0,1729266529889
26,37,6,-1,0,1729266536199
26,37,1,0,0,1729266570277
30,76,3,-1,0,1729266680300
30,77,6,-1,0,1729266741271
29,47,10,1,0,1729266767174
28,9,1,-1,0,1728978616792
28,9,11,0,0,1728978618847
29,3,1,-1,0,1728979061083
29,3,9,0,0,1728979061443
29,9,7,0,0,1728979070709
29,9,9,0,0,1728979070843
31,0,3,0,0,1728980433894
34,3,10,0,0,1728996262938
34,4,0,-1,0,1728996263593
34,6,2,-1,0,1728996266741
34,6,4,-1,0,1728996266839
34,7,0,1,0,1728996268189
34,7,6,0,0,1728996268876
34,7,10,0,0,1728996269576
34,8,2,1,0,1728996271476
34,8,6,0,0,1728996272373
34,9,6,0,0,1728996274925
34,11,8,-1,0,1729006584578
28,10,5,-1,0,1729006811374
29,10,8,-1,0,1729006922273
30,11,0,1,0,1729007342989
34,13,8,1,0,1729041921482
34,15,7,1,0,1729070296578
30,12,5,-1,0,1729070986378
26,12,5,-1,0,1729071421482
34,18,4,-1,0,1729071595174
34,19,2,1,0,1729071886099
26,13,3,-1,0,1729072045890
28,12,11,1,0,1729072167997
31,14,0,-1,0,1729072379197
28,14,1,1,0,1729072757889
28,14,8,-1,0,1729072789258
34,21,4,-1,0,1729073374877
34,22,3,0,0,1729073620674
28,16,2,1,0,1729073806876
28,16,6,-1,0,1729073821681
28,16,8,1,0,1729073826989
34,23,10,0,0,1729075331136
31,15,6,-1,0,1729075483972
28,17,10,0,0,1729075620676
26,15,3,1,0,1729077372687
28,18,5,-1,0,1729078294177
28,19,2,-1,0,1729081504279
34,27,4,-1,0,1729081792994
31,16,5,-1,0,1729081982279
26,17,6,-1,0,1729082891615
34,12,6,-1,0,1729084787688
34,27,3,-1,0,1729091322825
29,18,5,-1,0,1729096411783
26,18,5,0,0,1729096957681
29,19,5,0,0,1729116254273
29,20,8,-1,0,1729123383626
34,31,11,1,0,1729134004074
34,32,2,-1,0,1729152623677
26,20,0,1,0,1729157852376
28,21,15,-1,0,1729158039374
26,22,4,-1,0,1729208921490
26,22,3,0,0,1729208927257
31,19,0,0,0,1729209169701
29,22,10,-1,0,1729210705530
26,19,6,-1,0,1729243496083
28,23,3,-1,0,1729243653183
29,23,6,1,0,1729243803575
30,24,1,-1,0,1729249407097
30,25,5,-1,0,1729257842398
30,28,5,-1,0,1729258044264
34,40,8,-1,0,1729258063189
34,40,0,0,0,1729258066276
34,38,5,-1,0,1729258076422
29,24,0,1,0,1729258096772
30,29,1,1,0,1729258159092
28,24,3,-1,0,1729258266449
30,30,4,-1,0,1729258294780
31,23,2,-1,0,1729258425297
34,41,9,-1,0,1729258434076
28,27,5,0,0,1729258463273
26,23,7,-1,0,1729258572376
34,42,11,-1,0,1729258696265
28,29,2,-1,0,1729258959185
28,29,12,-1,0,1729258969921
30,35,1,0,0,1729259575382
34,44,7,-1,0,1729259746479
30,38,0,-1,0,1729259761793
28,30,5,-1,0,1729259913699
28,30,16,-1,0,1729259919472
28,31,12,-1,0,1729260125388
34,45,1,-1,0,1729260222872
28,32,17,1,0,1729260407286
31,27,2,1,0,1729260514672
30,44,5,-1,0,1729260808882
29,31,0,0,0,1729261209904
29,32,5,-1,0,1729261454905
31,28,3,1,0,1729262223505
29,33,2,1,0,1729262349967
31,28,6,1,0,1729262361374
31,28,0,1,0,1729262366813
31,28,1,-1,0,1729262368292
31,28,3,1,0,1729262391471
31,28,1,-1,0,1729262401573
29,34,2,1,0,1729262535778
34,47,1,-1,0,1729262550774
34,50,0,1,0,1729262812942
29,36,5,-1,0,1729262823775
28,37,7,0,0,1729262826297
28,39,6,1,0,1729262887877
34,51,9,1,0,1729263125079
34,52,6,0,0,1729263280682
30,59,3,-1,0,1729263484876
30,59,6,-1,0,1729263505861
26,31,3,1,0,1729263619070
29,39,6,0,0,1729263780095
29,39,2,0,0,1729263782094
28,41,1,1,0,1729263929476
29,40,6,0,0,1729264050274
28,41,16,-1,0,1729264064089
26,33,3,1,0,1729264173579
28,41,2,1,0,1729264203436
34,55,6,-1,0,1729264316999
28,42,16,-1,0,1729264513294
31,34,4,-1,0,1729264615089
28,43,13,0,0,1729265022295
30,70,5,-1,0,1729265220671
30,71,0,-1,0,1729265427172
30,72,2,1,0,1729265562991
30,73,4,-1,0,1729265639993
34,58,2,-1,0,1729265742999
34,59,6,1,0,1729265873571
34,59,11,1,0,1729265890911
34,59,3,-1,0,1729265906840
26,36,1,-1,0,1729265922084
26,36,7,-1,0,1729265923773
26,36,3,-1,0,1729265931743
26,36,7,-1,0,1729265935371
26,36,3,-1,0,1729265953078
29,46,7,-1,0,1729265957151
30,73,6,-1,0,1729265994307
31,35,2,1,0,1729266005975
29,43,6,0,0,1729266070584
29,43,1,-1,0,1729266110178
28,45,0,0,0,1729266148575
31,36,5,-1,0,1729266203274
31,36,6,-1,0,1729266226779
28,46,15,-1,0,1729266242677
30,75,1,0,0,1729266453574
26,37,2,0,0,1729266545232
26,37,7,-1,0,1729266578280
30,76,0,1,0,1729266683375
29,47,7,1,0,1729266755484
30,77,0,0,0,1729266771513
29,47,3,1,0,1729266782173
28,9,2,1,0,1728978617080
28,9,8,-1,0,1728978618409
28,9,12,0,0,1728978618973
28,9,16,0,0,1728978619309
29,4,4,-1,0,1728979062459
29,4,6,0,0,1728979062526
29,5,1,0,0,1728979063614
29,5,3,0,0,1728979063709
29,6,2,0,0,1728979065514
29,6,4,0,0,1728979065643
29,7,1,0,0,1728979067482
31,0,4,0,0,1728980434891
34,3,11,1,0,1728996262975
34,4,11,1,0,1728996264408
34,7,7,0,0,1728996269077
34,8,5,0,0,1728996272192
34,8,9,0,0,1728996272674
34,9,5,0,0,1728996274874
34,11,9,1,0,1729006601205
28,10,6,-1,0,1729006816582
29,10,9,-1,0,1729006925427
30,11,1,1,0,1729007353988
34,13,9,1,0,1729041943437
34,15,4,1,0,1729070302261
34,17,4,-1,0,1729071102279
26,12,5,-1,0,1729071425699
34,18,4,-1,0,1729071596868
34,19,7,-1,0,1729071919693
34,20,0,-1,0,1729072050872
31,13,6,-1,0,1729072098172
28,12,16,-1,0,1729072178884
29,12,1,0,0,1729072216878
31,14,0,-1,0,1729072384180
28,14,2,1,0,1729072759291
34,21,5,1,0,1729073393072
28,15,13,0,0,1729073621684
34,22,8,0,0,1729073646373
28,16,3,-1,0,1729073810892
28,16,9,1,0,1729073830749
34,23,11,1,0,1729075334496
29,15,1,-1,0,1729075492791
28,17,12,-1,0,1729075625474
26,15,0,1,0,1729077373912
28,18,6,0,0,1729078300480
28,19,3,-1,0,1729081505591
34,27,5,-1,0,1729081803274
31,16,6,-1,0,1729081985375
26,17,7,-1,0,1729082898106
34,12,7,-1,0,1729084789274
34,27,4,0,0,1729091360777
29,18,6,-1,0,1729096417872
26,18,7,-1,0,1729096969175
29,19,6,1,0,1729116280487
29,20,9,0,0,1729123393220
34,31,5,0,0,1729134015977
34,32,7,-1,0,1729152626374
26,20,1,0,0,1729157858279
28,21,3,-1,0,1729158043772
26,22,2,-1,0,1729208923409
31,19,6,-1,0,1729209176480
29,22,9,-1,0,1729210710791
26,19,4,-1,0,1729243498273
28,23,2,0,0,1729243660185
29,23,1,1,0,1729243808974
34,37,7,0,0,1729257289949
30,25,3,-1,0,1729257847836
30,28,3,-1,0,1729258050588
29,24,6,-1,0,1729258084532
34,38,8,-1,0,1729258092580
34,39,5,0,0,1729258160977
34,39,9,1,0,1729258175986
28,24,10,-1,0,1729258273780
34,41,7,-1,0,1729258426285
31,23,1,1,0,1729258440971
28,27,9,-1,0,1729258466697
26,23,3,-1,0,1729258574173
34,42,10,0,0,1729258597273
30,32,5,-1,0,1729258795601
30,33,6,-1,0,1729258965173
30,35,4,-1,0,1729259586692
34,44,0,1,0,1729259748885
34,44,5,-1,0,1729259760488
